"gene"	"adj.pval.sym"	"transcript_id"	"sprot_Top_BLASTX_hit"	"RNAMMER"	"prot_id"	"prot_coords"	"sprot_Top_BLASTP_hit"	"Pfam"	"SignalP"	"TmHMM"	"eggnog"	"Kegg"	"gene_ontology_blast"	"gene_ontology_pfam"	"transcript"	"peptide"	"scaffold"	"start"	"stop"
"Mcavernosa12508"	0.012128258879967	"Mcavernosa12508"	"NPFF1_RAT^NPFF1_RAT^Q:18-249,H:30-275^29.96%ID^E:1e-24^RecName: Full=Neuropeptide FF receptor 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus`NPFF1_HUMAN^NPFF1_HUMAN^Q:37-230,H:49-251^32.39%ID^E:2e-23^RecName: Full=Neuropeptide FF receptor 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`AR_BOMMO^AR_BOMMO^Q:38-247,H:49-259^32.57%ID^E:5e-20^RecName: Full=Allatostatin-A receptor;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Bombycoidea; Bombycidae; Bombycinae; Bombyx"	"."	"Mcavernosa12508"	"1-756[+]"	"NPFF1_RAT^NPFF1_RAT^Q:18-249,H:30-275^29.96%ID^E:1e-24^RecName: Full=Neuropeptide FF receptor 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus`NPFF1_HUMAN^NPFF1_HUMAN^Q:37-230,H:49-251^32.39%ID^E:2e-23^RecName: Full=Neuropeptide FF receptor 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`AR_BOMMO^AR_BOMMO^Q:38-247,H:49-259^32.57%ID^E:5e-20^RecName: Full=Allatostatin-A receptor;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Bombycoidea; Bombycidae; Bombycinae; Bombyx"	"PF13853.5^7tm_4^Olfactory receptor^38-176^E:6.6e-08`PF10328.8^7TM_GPCR_Srx^Serpentine type 7TM GPCR chemoreceptor Srx^40-178^E:3.7e-07`PF10320.8^7TM_GPCR_Srsx^Serpentine type 7TM GPCR chemoreceptor Srsx^43-208^E:3.7e-07`PF00001.20^7tm_1^7 transmembrane receptor (rhodopsin family)^48-249^E:6.8e-36"	"."	"ExpAA=122.13^PredHel=6^Topology=i7-24o34-56i69-91o116-138i151-173o193-215i"	"ENOG410XRW9^Receptor"	"."	"GO:0005887^cellular_component^integral component of plasma membrane`GO:0004930^molecular_function^G-protein coupled receptor activity`GO:0008188^molecular_function^neuropeptide receptor activity`GO:0042277^molecular_function^peptide binding`GO:0032870^biological_process^cellular response to hormone stimulus`GO:1901652^biological_process^response to peptide"	"GO:0004984^molecular_function^olfactory receptor activity`GO:0007186^biological_process^G-protein coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane`GO:0004930^molecular_function^G-protein coupled receptor activity"	"."	"."	"Sc0000142"	414118	426867
"Mcavernosa15692"	0.0134067519003379	"Mcavernosa15692"	"."	"."	"Mcavernosa15692"	"1-540[+]"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"Sc0000394"	89275	101045
"Mcavernosa25727"	0.0136168013927712	"Mcavernosa25727"	"."	"."	"Mcavernosa25727"	"1-1182[+]"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"xpSc0004727"	49606	74985
"Mcavernosa00806"	0.0144934444948243	"Mcavernosa00806"	"GRTP1_XENTR^GRTP1_XENTR^Q:8-312,H:15-342^43.29%ID^E:4e-97^RecName: Full=Growth hormone-regulated TBC protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Silurana`GRTP1_XENLA^GRTP1_XENLA^Q:8-312,H:15-342^43.29%ID^E:2e-96^RecName: Full=Growth hormone-regulated TBC protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus`GRTP1_MOUSE^GRTP1_MOUSE^Q:8-311,H:17-359^45.11%ID^E:1e-95^RecName: Full=Growth hormone-regulated TBC protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus"	"."	"Mcavernosa00806"	"1-2045[+]"	"GRTP1_XENTR^GRTP1_XENTR^Q:8-312,H:15-342^43.29%ID^E:4e-97^RecName: Full=Growth hormone-regulated TBC protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Silurana`GRTP1_XENLA^GRTP1_XENLA^Q:8-312,H:15-342^43.29%ID^E:2e-96^RecName: Full=Growth hormone-regulated TBC protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus`GRTP1_MOUSE^GRTP1_MOUSE^Q:8-311,H:17-359^45.11%ID^E:1e-95^RecName: Full=Growth hormone-regulated TBC protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus"	"PF00566.17^RabGAP-TBC^Rab-GTPase-TBC domain^69-219^E:2e-33"	"."	"."	"COG5210^TBC1 domain family member"	"KEGG:xtr:448089`KO:K19953"	"GO:0012505^cellular_component^endomembrane system`GO:0005622^cellular_component^intracellular`GO:0005096^molecular_function^GTPase activator activity`GO:0017137^molecular_function^Rab GTPase binding`GO:0090630^biological_process^activation of GTPase activity`GO:0006886^biological_process^intracellular protein transport`GO:0031338^biological_process^regulation of vesicle fusion"	"."	"."	"."	"Sc0000013"	479558	489176
"Mcavernosa19947"	0.0147896435905087	"Mcavernosa19947"	"."	"."	"Mcavernosa19947"	"1-186[+]"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"Sc0000347"	248411	273049
"Mcavernosa05716"	0.0158770874719198	"Mcavernosa05716"	"."	"."	"Mcavernosa05716"	"1-1272[+]"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"Sc0000127"	170960	175599
"Mcavernosa00764"	0.0163336901806928	"Mcavernosa00764"	"PKHM2_HUMAN^PKHM2_HUMAN^Q:3-269,H:742-989^27.6%ID^E:4e-26^RecName: Full=Pleckstrin homology domain-containing family M member 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`PKHM2_MOUSE^PKHM2_MOUSE^Q:29-269,H:772-988^29.05%ID^E:5e-26^RecName: Full=Pleckstrin homology domain-containing family M member 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus"	"."	"Mcavernosa00764"	"1-862[+]"	"PKHM2_HUMAN^PKHM2_HUMAN^Q:3-269,H:742-989^27.6%ID^E:4e-26^RecName: Full=Pleckstrin homology domain-containing family M member 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`PKHM2_MOUSE^PKHM2_MOUSE^Q:29-269,H:772-988^29.05%ID^E:5e-26^RecName: Full=Pleckstrin homology domain-containing family M member 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus"	"PF00169.28^PH^PH domain^29-129^E:5.6e-08"	"."	"."	"ENOG410ZZUG^pleckstrin homology domain containing, family M (with RUN domain) member 2"	"KEGG:hsa:23207`KO:K15348"	"GO:0010008^cellular_component^endosome membrane`GO:0019894^molecular_function^kinesin binding`GO:0007030^biological_process^Golgi organization`GO:0032418^biological_process^lysosome localization`GO:1903527^biological_process^positive regulation of membrane tubulation`GO:0032880^biological_process^regulation of protein localization"	"."	"."	"."	"Sc0000012"	1143574	1159483
"Mcavernosa11951"	0.0168192184923339	"Mcavernosa11951"	"."	"."	"Mcavernosa11951"	"1-378[+]"	"."	"PF15104.5^DUF4558^Domain of unknown function (DUF4558)^54-124^E:9.4e-17"	"."	"."	"."	"."	"."	"."	"."	"."	"Sc0000257"	33733	37031
"Mcavernosa17516"	0.0187525658583414	"Mcavernosa17516"	"."	"."	"Mcavernosa17516"	"1-234[+]"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"Sc0000642"	68746	143794
"Mcavernosa14579"	0.0190037010071689	"Mcavernosa14579"	"ARMC2_HUMAN^ARMC2_HUMAN^Q:19-899,H:14-866^34.7%ID^E:3e-159^RecName: Full=Armadillo repeat-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`ARMC2_MOUSE^ARMC2_MOUSE^Q:27-899,H:25-853^35.02%ID^E:8e-151^RecName: Full=Armadillo repeat-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus`ARMC2_BOVIN^ARMC2_BOVIN^Q:259-899,H:247-864^38.16%ID^E:1e-141^RecName: Full=Armadillo repeat-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Cetartiodactyla; Ruminantia; Pecora; Bovidae; Bovinae; Bos`ARMC2_BOVIN^ARMC2_BOVIN^Q:19-104,H:14-102^49.44%ID^E:1e-15^RecName: Full=Armadillo repeat-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Cetartiodactyla; Ruminantia; Pecora; Bovidae; Bovinae; Bos"	"."	"Mcavernosa14579"	"1-5775[+]"	"ARMC2_HUMAN^ARMC2_HUMAN^Q:19-899,H:14-866^34.7%ID^E:3e-159^RecName: Full=Armadillo repeat-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`ARMC2_MOUSE^ARMC2_MOUSE^Q:27-899,H:25-853^35.02%ID^E:8e-151^RecName: Full=Armadillo repeat-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus`ARMC2_BOVIN^ARMC2_BOVIN^Q:259-899,H:247-864^38.16%ID^E:1e-141^RecName: Full=Armadillo repeat-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Cetartiodactyla; Ruminantia; Pecora; Bovidae; Bovinae; Bos`ARMC2_BOVIN^ARMC2_BOVIN^Q:19-104,H:14-102^49.44%ID^E:1e-15^RecName: Full=Armadillo repeat-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Cetartiodactyla; Ruminantia; Pecora; Bovidae; Bovinae; Bos"	"."	"."	"."	"ENOG410XPBC^Armadillo repeat containing 2"	"KEGG:hsa:84071"	"."	"."	"."	"."	"Sc0000221"	422546	443854
"Mcavernosa14580"	0.0190037010071689	"Mcavernosa14580"	"."	"."	"Mcavernosa14580"	"1-375[+]"	"."	"PF00531.21^Death^Death domain^16-82^E:4.8e-12"	"."	"."	"."	"."	"."	"GO:0005515^molecular_function^protein binding`GO:0007165^biological_process^signal transduction"	"."	"."	"Sc0000221"	425989	443705
"Mcavernosa29516"	0.0190037010071689	"Mcavernosa29516"	"DUS4L_HUMAN^DUS4L_HUMAN^Q:20-208,H:16-317^37.09%ID^E:8e-62^RecName: Full=tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`DUS4L_MOUSE^DUS4L_MOUSE^Q:20-207,H:16-316^37.54%ID^E:2e-60^RecName: Full=tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus`YQI2_CAEEL^YQI2_CAEEL^Q:94-208,H:170-284^40%ID^E:7e-24^RecName: Full=Uncharacterized tRNA-dihydrouridine synthase-like protein C45G9.2;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis"	"."	"Mcavernosa29516"	"1-1203[+]"	"DUS4L_HUMAN^DUS4L_HUMAN^Q:20-208,H:16-317^37.09%ID^E:8e-62^RecName: Full=tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`DUS4L_MOUSE^DUS4L_MOUSE^Q:20-207,H:16-316^37.54%ID^E:2e-60^RecName: Full=tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus`YQI2_CAEEL^YQI2_CAEEL^Q:94-208,H:170-284^40%ID^E:7e-24^RecName: Full=Uncharacterized tRNA-dihydrouridine synthase-like protein C45G9.2;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis"	"PF01207.16^Dus^Dihydrouridine synthase (Dus)^35-69^E:4.5e-06`PF01207.16^Dus^Dihydrouridine synthase (Dus)^95-186^E:4.7e-16"	"."	"."	"COG0042^Catalyzes the synthesis of dihydrouridine a modified base found in the D-loop of most tRNAs (By similarity)"	"KEGG:hsa:11062`KO:K05545"	"GO:0050660^molecular_function^flavin adenine dinucleotide binding`GO:0017150^molecular_function^tRNA dihydrouridine synthase activity"	"GO:0017150^molecular_function^tRNA dihydrouridine synthase activity`GO:0050660^molecular_function^flavin adenine dinucleotide binding`GO:0008033^biological_process^tRNA processing`GO:0055114^biological_process^oxidation-reduction process"	"."	"."	"Sc0000764"	83037	96107
"Mcavernosa00293"	0.0194862614132876	"Mcavernosa00293"	"."	"."	"Mcavernosa00293"	"1-855[+]"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"Sc0000009"	63174	64028
"Mcavernosa14295"	0.0198342140586054	"Mcavernosa14295"	"AHR_DELLE^AHR_DELLE^Q:4-141,H:94-271^26.11%ID^E:2e-11^RecName: Full=Aryl hydrocarbon receptor;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Cetartiodactyla; Cetacea; Odontoceti; Monodontidae; Delphinapterus`AHR_MUSMC^AHR_MUSMC^Q:4-141,H:93-266^25.28%ID^E:8e-11^RecName: Full=Aryl hydrocarbon receptor;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus`AHR_MOUSE^AHR_MOUSE^Q:4-141,H:93-266^25.28%ID^E:9e-11^RecName: Full=Aryl hydrocarbon receptor;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus"	"."	"Mcavernosa14295"	"1-1965[+]"	"AHR_DELLE^AHR_DELLE^Q:4-141,H:94-271^26.11%ID^E:2e-11^RecName: Full=Aryl hydrocarbon receptor;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Cetartiodactyla; Cetacea; Odontoceti; Monodontidae; Delphinapterus`AHR_MUSMC^AHR_MUSMC^Q:4-141,H:93-266^25.28%ID^E:8e-11^RecName: Full=Aryl hydrocarbon receptor;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus`AHR_MOUSE^AHR_MOUSE^Q:4-141,H:93-266^25.28%ID^E:9e-11^RecName: Full=Aryl hydrocarbon receptor;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus"	"PF00989.24^PAS^PAS fold^29-78^E:9.8e-07`PF13426.6^PAS_9^PAS domain^34-130^E:0.0023"	"."	"."	"."	"."	"GO:0034751^cellular_component^aryl hydrocarbon receptor complex`GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0004874^molecular_function^aryl hydrocarbon receptor activity`GO:0070888^molecular_function^E-box binding`GO:0046983^molecular_function^protein dimerization activity`GO:0007049^biological_process^cell cycle`GO:0032922^biological_process^circadian regulation of gene expression`GO:0045892^biological_process^negative regulation of transcription, DNA-templated`GO:0045893^biological_process^positive regulation of transcription, DNA-templated`GO:0009410^biological_process^response to xenobiotic stimulus`GO:0006351^biological_process^transcription, DNA-templated"	"GO:0006355^biological_process^regulation of transcription, DNA-templated"	"."	"."	"Sc0000174"	525880	535367
"Mcavernosa10120"	0.020337407834206	"Mcavernosa10120"	"PCMD2_BOVIN^PCMD2_BOVIN^Q:1-254,H:1-255^58.43%ID^E:4e-103^RecName: Full=Protein-L-isoaspartate O-methyltransferase domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Cetartiodactyla; Ruminantia; Pecora; Bovidae; Bovinae; Bos`PCMD2_PONAB^PCMD2_PONAB^Q:1-254,H:1-255^57.65%ID^E:3e-102^RecName: Full=Protein-L-isoaspartate O-methyltransferase domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Pongo`PCMD2_HUMAN^PCMD2_HUMAN^Q:1-254,H:1-255^57.65%ID^E:3e-102^RecName: Full=Protein-L-isoaspartate O-methyltransferase domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo"	"."	"Mcavernosa10120"	"1-855[+]"	"PCMD2_BOVIN^PCMD2_BOVIN^Q:1-254,H:1-255^58.43%ID^E:4e-103^RecName: Full=Protein-L-isoaspartate O-methyltransferase domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Laurasiatheria; Cetartiodactyla; Ruminantia; Pecora; Bovidae; Bovinae; Bos`PCMD2_PONAB^PCMD2_PONAB^Q:1-254,H:1-255^57.65%ID^E:3e-102^RecName: Full=Protein-L-isoaspartate O-methyltransferase domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Pongo`PCMD2_HUMAN^PCMD2_HUMAN^Q:1-254,H:1-255^57.65%ID^E:3e-102^RecName: Full=Protein-L-isoaspartate O-methyltransferase domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo"	"PF01135.18^PCMT^Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)^10-221^E:3.2e-26`PF08123.12^DOT1^Histone methylation protein DOT1^68-141^E:3.8e-06`PF07525.15^SOCS_box^SOCS box^239-277^E:7.7e-11"	"."	"."	"COG2518^Catalyzes the methyl esterification of L-isoaspartyl residues in peptides and proteins that result from spontaneous decomposition of normal L-aspartyl and L-asparaginyl residues. It plays a role in the repair and or degradation of damaged proteins (By similarity)"	"KEGG:bta:505807"	"GO:0005737^cellular_component^cytoplasm`GO:0004719^molecular_function^protein-L-isoaspartate (D-aspartate) O-methyltransferase activity"	"GO:0018024^molecular_function^histone-lysine N-methyltransferase activity"	"."	"."	"Sc0000494"	180952	184216
"Mcavernosa04606"	0.0206843594807033	"Mcavernosa04606"	"."	"."	"Mcavernosa04606"	"1-483[+]"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"Sc0000107"	580188	591878
"Mcavernosa12065"	0.021369992174367	"Mcavernosa12065"	"."	"."	"Mcavernosa12065"	"1-468[+]"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"Sc0000259"	9173	9640
"Mcavernosa15171"	0.0221067741391629	"Mcavernosa15171"	"."	"."	"Mcavernosa15171"	"1-1320[+]"	"."	"PF05380.12^Peptidase_A17^Pao retrotransposon peptidase^72-238^E:4.8e-49"	"."	"."	"."	"."	"."	"."	"."	"."	"Sc0000234"	283492	284863
"Mcavernosa05702"	0.0221825090277618	"Mcavernosa05702"	"MYO15_HUMAN^MYO15_HUMAN^Q:54-750,H:1216-1970^41.6%ID^E:0^RecName: Full=Unconventional myosin-XV;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`MYO15_MOUSE^MYO15_MOUSE^Q:36-750,H:1202-1954^41.38%ID^E:0^RecName: Full=Unconventional myosin-XV;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus`HUM6_CAEEL^HUM6_CAEEL^Q:15-743,H:7-796^36.65%ID^E:2e-155^RecName: Full=Unconventional myosin heavy chain 6;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis"	"."	"Mcavernosa05702"	"1-2416[+]"	"MYO15_HUMAN^MYO15_HUMAN^Q:54-750,H:1216-1970^41.6%ID^E:0^RecName: Full=Unconventional myosin-XV;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo`MYO15_MOUSE^MYO15_MOUSE^Q:36-750,H:1202-1954^41.38%ID^E:0^RecName: Full=Unconventional myosin-XV;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus`HUM6_CAEEL^HUM6_CAEEL^Q:15-743,H:7-796^36.65%ID^E:2e-155^RecName: Full=Unconventional myosin heavy chain 6;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis"	"PF00063.20^Myosin_head^Myosin head (motor domain)^62-268^E:8.6e-83`PF00063.20^Myosin_head^Myosin head (motor domain)^266-367^E:3.9e-18`PF00063.20^Myosin_head^Myosin head (motor domain)^369-666^E:1.6e-81`PF00612.26^IQ^IQ calmodulin-binding motif^707-725^E:0.0068"	"."	"."	"COG5022^myosin heavy chain"	"KEGG:hsa:51168`KO:K10361"	"GO:0005737^cellular_component^cytoplasm`GO:0070062^cellular_component^extracellular exosome`GO:0016459^cellular_component^myosin complex`GO:0032420^cellular_component^stereocilium`GO:0003779^molecular_function^actin binding`GO:0005524^molecular_function^ATP binding`GO:0005516^molecular_function^calmodulin binding`GO:0008017^molecular_function^microtubule binding`GO:0003777^molecular_function^microtubule motor activity`GO:0042472^biological_process^inner ear morphogenesis`GO:0007626^biological_process^locomotory behavior`GO:0007018^biological_process^microtubule-based movement`GO:0007605^biological_process^sensory perception of sound"	"GO:0003774^molecular_function^motor activity`GO:0005524^molecular_function^ATP binding`GO:0016459^cellular_component^myosin complex`GO:0005515^molecular_function^protein binding"	"."	"."	"Sc0000126"	546560	566177
